"Gene.name"	"SRR6068402"	"SRR6068403"	"SRR6068404"	"SRR6068405"	"SRR6068406"	"SRR6068407"	"SRR6068408"	"SRR6068409"
"Mab21l1"	7.91205	6	12.4206	8.0701	11.241	16.2342	16.2239	24.8847
"Mab21l2"	9.52976	0	0	0	0	3.71792	3.78479	12.3599
"Mab21l3"	1	1	2	11	3	1	8	15.00005
"Mab21l4"	0	0	1	10	0	0	0	0
"Macc1"	3.54204	19.65203	20.86067	83.83004	5.36646	14.16698	14.1349	26.22697
"Macf1"	9303.1279932107	9097.8140285	4763.0100150584	3035.59637	8056.64439507236	12102.6378344346	7931.068562994	8906.30829
"Maco1"	354.993	379.739	365.717	181.801	358.506	341.255	456.918	520.699
"Macrod1"	2417	2390	770	214	1926	1709	152	181
"Macrod2"	40.79105	28.09917	17.824376	25.1198	17.77093	38.73878	25.0551000217854	18.97799
"Macroh2a1"	369.8296	384.2515	339.728	106.1133	371.2639	296.4183	1059.705	1425.558
"Macroh2a2"	44.9845	55	25.1285	19	65.6825	44.8048	101.91	147.249
"Mad1l1"	184.239	186.893	116	61.6498	167.459	164.01	358.676	453.497
"Mad2l1"	71.0641	105.1999	82.8136	210.29413	100.505	187.1962	1134.245	1355.919
"Mad2l1bp"	112	116	38	17	76	74	77	109
"Mad2l2"	72.0416	70.64819	55.52305	30.2462	60.94561	60.4009	101.269846	120.5756
"Madcam1"	0	1	1	5	0	1	2	3
"Madd"	93.162772068751	113.040744706978	52.464697357884	60.0592	113.88565287455	101.18131107066	262.7084249514	277.02196951361
"Maea"	1193.69	1173.99649	701.75509	361.77945	997.51361	972.9097	1155.7642	1524.0556
"Mael"	0	1	0	11	0	0	0	0
"Maf"	273.9583	398.0828	238.6539	178.1983	619.2354	361.7395	1269.408	1560.172
"Maf1"	1053.6328	970.45695	366.00991	122.875	938.14905	713.372754	465.5398	614.06269
"Mafa"	4	11	6	14	7	11	7	2
"Mafb"	223.001	209.013	283.221	75.5309	308.003	165.842	652.996	749.978
"Maff"	381.00024	223.0003	716.9999	186.99964	245.99956	267.9998	427.00039	370.00013
"Mafg"	498.34495	395.2838	659.7906	217.76168	409.68892	627.2212	575.391	688.0704
"Mafk"	877.1839	575.9862	1176.733	295.8949	627.4603	653.1489	500.7676	485.9996
"Mag"	2	2.000003179	0	6.61342706	1	4.999995379	11.99999406	15.00003
"Magea1"	0	1	0	1.61241	0	0	0	0
"Magea10"	0	2	0	1	0	0	0	0
"Magea2"	0	0	0	5.3875863	0	0	0	0
"Magea3"	0	0	0	1	0	0	0	0
"Magea4"	0	0	0	1	0	0	0	0
"Magea5"	0	2	1	5	0	0	0	0
"Magea6"	0	0	2.000000967154	2.9999968774	0	0	0	0
"Magea8"	0	0	0	2	0	0	0	0
"Mageb1"	0	1	0	1	0	0	0	0.381807
"Mageb16"	0	1	0	14	1	0	0	0
"Mageb18"	0	4	0	7	1	1	0	0
"Mageb2"	0	0	0	4	1	0	0	0
"Mageb3"	0	0	2	3	0	0	1	1.61819
"Mageb4"	0	0	0	4.51436	0	0	0	0
"Mageb5"	0	0	0	4.80287	0	0	0	0
"Maged1"	2064.94	1919.67	1031.77	545.142	1642.98	1542.11	3441.99	5041.08
"Maged2"	277.99964	322.02891	143.5038772185	125.88033895417	393.697548	254.22028	2803.017	3474.8909
"Magee1"	42	51	36	19	56	38	88	94
"Magee2"	0	0	0	7.43846	1.28949	0	4.83765	4.61019
"Mageh1"	79	99	36	19	101	67	323	394
"Magel2"	1.03976	1	0	14.3187	1	1.00916	2	0
"Magi1"	238.7634	229.5589	285.25414	188.72403	266.00999	375.81625	373.77332	365.51683
"Magi2"	118.54514	126.3101	54.254863	54.60298	126.25032	183.24352	44.929488	55.762384
"Magi3"	982	1043.9996	682	577.9996	1236.9992	1392.999	789.9997	905.0002
"Magix"	188.087	182.886	37.4795	15.3975	173.974	142.072	11.4684	0.408591
"Magoh"	152	190	217.688	141.414	289.639	197	1181	1149
"Magohb"	45.2195	40.4508	49.5456	21.1598	78.52111	49.5905	277.46301	306.30562
"Magt1"	850.09380905	1153.8394	393.7	358.1378	1255.597979809	1003.9631	2686.453	3375.174
"Maip1"	261.908	241.034	134.786	67.1576	252.821	247.071	187.494	206.033
"Majin"	1	3	5	13.99999	1	0	0	2
"Mak"	1	0.51888	0	7.909105	0	0	2.51718	1.90554
"Mak16"	162.188	181.919	385.268	294.056	217.03	184.06	781.759	899.17
"Mal"	371	375	198	106	345	291	237	364
"Mal2"	0	2	3	9	2	1	5	4
"Mall"	78	61	51	34	47	52	163	155
"Malrd1"	0	3	2	26	0	0	0	1
"Malsu1"	182.095	166.665	117.004	70.7461	166.956	162.116	223.482	201.233
"Malt1"	105.85584	90.687910642	320.5718	183.928	151.538	239.26755	463.1235	472.2167
"Mamdc2"	49	9.34792	0	11.3567	12.689	33.2982	9.36108	22
"Mamdc4"	62.6506	37.4276	36.0497	49.94198	32.1978	85.0097	46.64697	73.5976
"Maml1"	268	231	390	148.000418	192	271	339	422
"Maml2"	147.23426	134.44289	166.639	121.528	206.0094	224.97267	299.5345	349.8339107003
"Maml3"	64.0647	73.3702	104.535	66.9449	59.9523	118.158	172.741	164.796
"Mamld1"	128.439	86.014	144.3102	88.0093	95.024	112.2062	94.023	122.03563
"Mamstr"	13.70107	27.15973	19.031	0	4.26717	11.5874	3.73458	7.66571
"Man1a"	1283.3281	1045.416	881.123	540.0757	1346.597	964.503	2172.412	2353.126
"Man1a2"	689.7223	713.6441	524.9604	427.9849	744.1429	762.3605	1742.7053	2044.0373
"Man1b1"	427.66744	417.19917	266.98045	112.78999	462.72642	464.5149	786.59395	980.1508
"Man1c1"	404.394	402.729	180.887	95.9417	478.591	322.74	420.301	606.157
"Man2a1"	1505.68	1463.22	1620.63	865.94179	1258.84	1755.05	3891	4924.66
"Man2a2"	751.64561	746.80725	415.02066	76.04518	808.31441	753.16391	505.60471	693.47901
"Man2b1"	885.466	964.538	417.869	164.558	1044.45	704.681	1542.92	2285.53
"Man2b2"	252.99975	241.00034	90.99998	57.99997	287.00001	208	325.99993	500.00048
"Man2c1"	392.8079562	304.33856	138.31020177135	47.5960381	269.8137	305.764905683	264.9054	296.6010789
"Manba"	362.541	483.774	113.172	80.7368	415.353	370.3	498.292	658.13
"Manbal"	91	84	117	49	106	94	158	213
"Manea"	424.02102	427.466	172.80438	159.141	517.115	388.655	764.2619	906.09571
"Maneal"	9	8	10	9	4	15	19	6
"Manf"	782.13765	606.22875	482.92045	429.98031	503.38932	285.63678	2417.63449	2739.28702
"Mansc1"	39	45	19	16	46	30	34	40
"Mansc4"	7	8	0	10	3	9	3	5
"Maoa"	78.253	114.685	105.544	192.474	189.76	106.611	604.02	689.16
"Maob"	782.852	942.412	229.777	154	804.259	669.764	101	124.41
"Map10"	125	128	65	21	114	107	81	73
"Map11"	31.4467	8.5183	46.0109347	7.93472	40.00029	39.2069	137.84485	111.8036
"Map1a"	152.0041	108.5174	82.8991	72.441900366271	99.022	103.2348	250.8628	289.5585
"Map1b"	342.99986	283.0514	896.4939	752.1265	297.682	349.11316	1847.8868	1972.4449
"Map1lc3a"	3580.22	3180.3	1491.95	362.224	2640.29	2603.5	305.705	374.738
"Map1lc3b"	3350.5624	3172.6753	1530.4219	781.5529	2982.0403	2601.7148	1682.9623	1983.1261
"Map1s"	106.073	78.7507	43.2051	15.2026	71.13386	64.9186	133.583	123.778
"Map2"	62.220279	59.03861	30.136099	57.8793666458	106.9999465956	92.3083389688251	232.440823	225.72245170767
"Map2k1"	780.36	773.151	984.779	379.717	717.537	656.967	1346.81	1369.67
"Map2k2"	893.48733	773.14095	487.1772	130.1403	727.069	654.5481	637.196	790.59221
"Map2k3"	652.185	616.102	1075.72	302.128	498.849	518.2	666.128	806.868
"Map2k4"	720.19665	859.23242	1085.877	695.6807	825.24499	803.05199	1014.6806	1136.1959
"Map2k5"	205.087	217.553	92.9529	38.7655	204.697	194.337	195.436	248.309
"Map2k6"	50	69.99995	14.6795	3.3213600148063	88.7723	88.72435	89.27345	71.77827
"Map2k7"	771.9998	649.497968	521.311500336248	182.98701	707.000200015468	663.236130314	442.62144	509.0059368438
"Map3k1"	639.1743	577.51459	650.0286	297.721	707.48339	643.2696	742.21223	837.9384
"Map3k10"	297.3666	204.5739	121.755	33.826129002	210.5492	197.6874	246.7469	272.1806
"Map3k11"	320.06343	343.95502	252.9546	73.16534	360.74155	289.6455	476.54497	603.8539
"Map3k12"	134.9791	97.508755	136.4209	84.23029	119.7053	197.4357	323.96631	324.79904
"Map3k13"	58.6155	75.81311	24.30219	65.6755	74.5743	82.72101	72.8202	60.2703
"Map3k14"	78.0311	68.2563	100.837	31.658	71.6243	71.4455	195.968	195.874
"Map3k15"	30.1987	41.7352	42.8485	29.8169	37.5705	36.4801	98.3383	103.892
"Map3k19"	10	9	32	39.2882	12	28	31	20
"Map3k2"	588.714	617.235	478.42	372.984	735.174	797.973	1491.53	1758.16
"Map3k20"	4904.1425	5492.7631	4462.2802	2245.1877	5684.7486	6038.0729	1911.3138	2183.9726
"Map3k21"	33	26	27	28	33	32	4	9
"Map3k3"	762.558	652.623	650.007	249.337	643.403	626.337	1037.36	1151.23
"Map3k4"	1035.38664	876.5799	265.24627	132.8297	756.74129	830.49893	379.84602	415.82469
"Map3k5"	903.6775	889.0231	436.0686	218.6016	885.93758	1054.6159	439.98555	462.5819
"Map3k6"	588.246	321.509	828.659	192.266	225.083	600.76	261.741	349.567
"Map3k7"	805.939324	885.806343	627.3179084	354.59088	958.784037	976.045951296	1144.6323	1330.617130939
"Map3k7cl"	10	1	5	11	6	9	39	64
"Map3k8"	87.6607	94.2797	165.289	78.6311	95.9037	84.0078	254.568	392.492
"Map3k9"	3.29659	3.82667	27.4955409	15.6059	5	5	30.8689	39.9906
"Map4"	4360.56032	4033.86283	2505.21131	1368.70701	3460.41542	3992.6741	2651.7143	2681.16102
"Map4k1"	11	12.46345	10.4994	23	0	7.71049	60.8836	105.191
"Map4k2"	170.3898	126.6832	136.39816	20.07658	161.3806	180.932	109.70482	116.1472
"Map4k3"	538.934	517.358	511.8092	307.5653	597.75	662.988	1276.4579	1361.389
"Map4k4"	1738.1326	1875.2467	2274.9722	849.354110782517	2043.83441	2027.2749	3845.5196	4216.932
"Map4k5"	493.787	606.283	779.81	461.485	702.07	678.289	1204.28150325	1299.71269797
"Map6"	47.50792	33.64531	53.80079	27.9778324846	45.9624283356	39.7214338	101.4757763682	94.2747
"Map6d1"	9	4	12.0172	10	11	17	14	15
"Map7"	224.97772	227.4085	134.00501	41.47066	224.63395	238.15321	28.48462	33.216
"Map7d1"	2100.2	1626.642	536.4078	171.991173168	1582.256	1211.02	957.791	1028.696
"Map7d2"	21.999990105763	13.00004	14.02706	13	14	17.99999	25.99997	26.99998
"Map7d3"	6	2	8	9	5	16	82	80
"Map9"	16.00005	25.999970941	19.0000321626	46.9999745756	37.0000005969	37	103.00004	94.999973084
"Mapk1"	1714.83229	1835.4185	906.1537	567.4943	1708.5712	1678.7128	2235.08812	2774.3898
"Mapk10"	209.60051	230.47374822	53.83914	72.82091056	118.14602	132.13252	17.18158	31.22342
"Mapk11"	26.7902	8.25058	45.454	32.6743	36.1703	23.4853	140.091	140.3
"Mapk12"	75.9371	80.8531	57.6367	10.8969	71.6658	63.5623	117.099	93.4798
"Mapk13"	1.999999	0	9.60455	8.99507	1.78696	3.65951	1.548168	6.56555
"Mapk14"	900.03180282675	1111.0763	447.6026832	183.8052	934.2679	862.3869	745.904714509	877.4857
"Mapk15"	0	0	0	0	0	1	0	0
"Mapk1ip1"	170.8776	182.5284	97.4964	47	186.1909	332.2353	54.6061	63.1595
"Mapk1ip1l"	444.70813	447.11448	507.4758	254.626	490.8374	479.2942	1126.3651	1423.7546
"Mapk3"	179.42283	158	138.0163	83.1162	250.0001479	183.91506	428.4581	489.86019
"Mapk4"	218.764	158.281000011636	96.5882	43.5089	84.7503	107.3801	31.1813	41.2074
"Mapk6"	421.877	497.238	1149.664	505.576	609.3489	599.569	2075.516	2478.416
"Mapk7"	28.8516	26.31897	35.3366	0	17.1974	0	109.505	111.0236
"Mapk8"	490.45015582	540.01	392.742	313.8515	649.043	634.595	919.374	985.278
"Mapk8ip1"	71.6744	58.69042	15.055524	9.035918	74.679	59.4786	64	94
"Mapk8ip2"	4	4	4.21441	18.1041	1	0	1.00133	2
"Mapk8ip3"	956.7987	767.5103	525.4214	166.3397222	623.153935745043	959.205466317	423.27868442948	414.51147
"Mapk9"	679.0638	668.8105	289.000608	170.8569150748	706.6842	717.06294003	641.766	818.169
"Mapkap1"	583.7854	652.3851	260.94692	179.66974	634.031400010742	629.899	620.1241	716.1699
"Mapkapk2"	5518.9974	4123.0026	2525	855.9996	3715.0028	4242.002	1845.996	2205.9989
"Mapkapk3"	411.7206	379.29613	127.588	35.7041	258.051	256.008	247.158	304.546
"Mapkapk5"	490.76837	464.93	253.3125	130.6548	488.21404	478.0897	468.44965	586.3355
"Mapkbp1"	193.93057	151.1591	185.9435	83.5288	174.2860654	247.2889783	239.233	250.36606
"Mapre1"	930.32	1098.15	1205.28	610.659	1160.84	1010.03	3648.28	4141.44
"Mapre2"	1172.2031	1199.7623	531.7681	243.7208	980.8336	966.5649	634.1603	812.56846
"Mapre3"	128.66415	146.24038	45.72609	23.499548	88.4731	113.81895	33.95596	26.8951000638678
