Transcript stable ID version	Gene stable ID	Gene name
ENSMUST00000094287.9	ENSMUSG00000070495	Ctcfl
ENSMUST00000179693.1	ENSMUSG00000070495	Ctcfl
ENSMUST00000115151.4	ENSMUSG00000053774	Ubxn7
ENSMUST00000232137.1	ENSMUSG00000053774	Ubxn7
ENSMUST00000106636.7	ENSMUSG00000051497	Kcnj16
ENSMUST00000106635.1	ENSMUSG00000051497	Kcnj16
ENSMUST00000125692.1	ENSMUSG00000051497	Kcnj16
ENSMUST00000150902.7	ENSMUSG00000051497	Kcnj16
ENSMUST00000180023.7	ENSMUSG00000051497	Kcnj16
ENSMUST00000178798.1	ENSMUSG00000051497	Kcnj16
ENSMUST00000008021.2	ENSMUSG00000007877	Tcap
ENSMUST00000038580.6	ENSMUSG00000016206	H2-M3
ENSMUST00000045196.3	ENSMUSG00000040164	Kcns1
ENSMUST00000036174.9	ENSMUSG00000036292	Gramd1c
ENSMUST00000114677.1	ENSMUSG00000036292	Gramd1c
ENSMUST00000214098.1	ENSMUSG00000036292	Gramd1c
ENSMUST00000179565.7	ENSMUSG00000036292	Gramd1c
ENSMUST00000000326.11	ENSMUSG00000000317	Bcl6b
ENSMUST00000153449.1	ENSMUSG00000000317	Bcl6b
ENSMUST00000103027.9	ENSMUSG00000043857	Mgat5b
ENSMUST00000136584.1	ENSMUSG00000043857	Mgat5b
ENSMUST00000176944.7	ENSMUSG00000035152	Ap2b1
ENSMUST00000018875.12	ENSMUSG00000035152	Ap2b1
ENSMUST00000176430.7	ENSMUSG00000035152	Ap2b1
ENSMUST00000065692.13	ENSMUSG00000035152	Ap2b1
ENSMUST00000142680.1	ENSMUSG00000035152	Ap2b1
ENSMUST00000176523.1	ENSMUSG00000035152	Ap2b1
ENSMUST00000042970.2	ENSMUSG00000041695	Kcnj2
ENSMUST00000049721.8	ENSMUSG00000022938	Fam3b
ENSMUST00000231641.1	ENSMUSG00000022938	Fam3b
ENSMUST00000231999.1	ENSMUSG00000022938	Fam3b
ENSMUST00000231414.1	ENSMUSG00000022938	Fam3b
ENSMUST00000232018.1	ENSMUSG00000022938	Fam3b
ENSMUST00000215659.1	ENSMUSG00000075066	Olfr32
ENSMUST00000215153.2	ENSMUSG00000075066	Olfr32
ENSMUST00000099755.4	ENSMUSG00000075066	Olfr32
ENSMUST00000213293.1	ENSMUSG00000075066	Olfr32
ENSMUST00000214973.1	ENSMUSG00000075066	Olfr32
ENSMUST00000215765.1	ENSMUSG00000075066	Olfr32
ENSMUST00000216328.1	ENSMUSG00000061972	Olfr99
ENSMUST00000077585.2	ENSMUSG00000061972	Olfr99
ENSMUST00000045127.11	ENSMUSG00000040154	Wfdc5
ENSMUST00000131974.1	ENSMUSG00000040154	Wfdc5
ENSMUST00000041301.7	ENSMUSG00000038216	Pnmt
ENSMUST00000190571.6	ENSMUSG00000064302	Clasp1
ENSMUST00000189738.6	ENSMUSG00000064302	Clasp1
ENSMUST00000187713.6	ENSMUSG00000064302	Clasp1
ENSMUST00000165223.7	ENSMUSG00000064302	Clasp1
ENSMUST00000189570.6	ENSMUSG00000064302	Clasp1
ENSMUST00000191445.6	ENSMUSG00000064302	Clasp1
ENSMUST00000189262.6	ENSMUSG00000064302	Clasp1
ENSMUST00000186349.6	ENSMUSG00000064302	Clasp1
ENSMUST00000185405.6	ENSMUSG00000064302	Clasp1
ENSMUST00000188710.6	ENSMUSG00000064302	Clasp1
ENSMUST00000191823.5	ENSMUSG00000064302	Clasp1
ENSMUST00000205176.1	ENSMUSG00000064302	Clasp1
ENSMUST00000192387.2	ENSMUSG00000064302	Clasp1
ENSMUST00000049404.12	ENSMUSG00000064302	Clasp1
ENSMUST00000178710.7	ENSMUSG00000064302	Clasp1
ENSMUST00000070989.13	ENSMUSG00000064302	Clasp1
ENSMUST00000029017.5	ENSMUSG00000027513	Pck1
ENSMUST00000123895.7	ENSMUSG00000017309	Cd300lg
ENSMUST00000017453.11	ENSMUSG00000017309	Cd300lg
ENSMUST00000107163.8	ENSMUSG00000017309	Cd300lg
ENSMUST00000107164.2	ENSMUSG00000017309	Cd300lg
ENSMUST00000051272.7	ENSMUSG00000042845	Wfdc12
ENSMUST00000141137.6	ENSMUSG00000038011	Dnah10
ENSMUST00000058440.11	ENSMUSG00000038011	Dnah10
ENSMUST00000000153.8	ENSMUSG00000000149	Gna12
ENSMUST00000198447.1	ENSMUSG00000000149	Gna12
ENSMUST00000061835.9	ENSMUSG00000049598	Vsig8
ENSMUST00000177086.1	ENSMUSG00000049598	Vsig8
ENSMUST00000060918.10	ENSMUSG00000050022	Amz1
ENSMUST00000120630.2	ENSMUSG00000050022	Amz1
ENSMUST00000067664.9	ENSMUSG00000020849	Ywhae
ENSMUST00000131398.1	ENSMUSG00000020849	Ywhae
ENSMUST00000063251.2	ENSMUSG00000051769	Wfdc15a
ENSMUST00000085894.11	ENSMUSG00000026546	Cfap45
ENSMUST00000161140.7	ENSMUSG00000026546	Cfap45
ENSMUST00000162988.7	ENSMUSG00000026546	Cfap45
ENSMUST00000159792.7	ENSMUSG00000026546	Cfap45
ENSMUST00000159395.1	ENSMUSG00000026546	Cfap45
ENSMUST00000160303.1	ENSMUSG00000026546	Cfap45
ENSMUST00000018355.10	ENSMUSG00000018211	Wfdc15b
ENSMUST00000109376.8	ENSMUSG00000018211	Wfdc15b
ENSMUST00000164567.3	ENSMUSG00000018211	Wfdc15b
ENSMUST00000062678.10	ENSMUSG00000061032	Rrp1
ENSMUST00000115149.2	ENSMUSG00000079625	Tm4sf19
ENSMUST00000068233.10	ENSMUSG00000054934	Kcnmb4
ENSMUST00000029018.13	ENSMUSG00000027514	Zbp1
ENSMUST00000109116.2	ENSMUSG00000027514	Zbp1
ENSMUST00000044953.2	ENSMUSG00000040132	Svs2
ENSMUST00000109374.1	ENSMUSG00000040132	Svs2
ENSMUST00000128454.7	ENSMUSG00000058454	Dhcr7
ENSMUST00000124340.7	ENSMUSG00000058454	Dhcr7
ENSMUST00000141916.7	ENSMUSG00000058454	Dhcr7
ENSMUST00000144034.7	ENSMUSG00000058454	Dhcr7
ENSMUST00000143338.1	ENSMUSG00000058454	Dhcr7
ENSMUST00000207143.1	ENSMUSG00000058454	Dhcr7
ENSMUST00000125564.1	ENSMUSG00000058454	Dhcr7
ENSMUST00000073878.11	ENSMUSG00000058454	Dhcr7
ENSMUST00000073935.6	ENSMUSG00000046182	Gsg1l
ENSMUST00000063132.5	ENSMUSG00000050383	Svs3b
ENSMUST00000039554.6	ENSMUSG00000037376	Trmt6
ENSMUST00000168423.8	ENSMUSG00000024563	Smad2
ENSMUST00000091831.12	ENSMUSG00000024563	Smad2
ENSMUST00000171256.7	ENSMUSG00000024563	Smad2
ENSMUST00000172198.7	ENSMUSG00000024563	Smad2
ENSMUST00000025453.14	ENSMUSG00000024563	Smad2
ENSMUST00000165084.7	ENSMUSG00000024563	Smad2
ENSMUST00000113930.2	ENSMUSG00000024563	Smad2
ENSMUST00000017142.2	ENSMUSG00000016998	Svs4
ENSMUST00000110375.8	ENSMUSG00000027367	Stard7
ENSMUST00000125049.1	ENSMUSG00000027367	Stard7
ENSMUST00000110374.1	ENSMUSG00000027367	Stard7
ENSMUST00000050552.14	ENSMUSG00000051223	Bzw1
ENSMUST00000188898.6	ENSMUSG00000051223	Bzw1
ENSMUST00000186949.1	ENSMUSG00000051223	Bzw1
ENSMUST00000036248.12	ENSMUSG00000038400	Pmepa1
ENSMUST00000139306.1	ENSMUSG00000038400	Pmepa1
ENSMUST00000031549.5	ENSMUSG00000073555	Gm4951
ENSMUST00000090260.5	ENSMUSG00000068606	Gm4841
ENSMUST00000171297.1	ENSMUSG00000090942	F830016B08Rik
ENSMUST00000066912.12	ENSMUSG00000054072	Iigp1
ENSMUST00000237185.1	ENSMUSG00000054072	Iigp1
ENSMUST00000032473.6	ENSMUSG00000054072	Iigp1
ENSMUST00000017147.7	ENSMUSG00000017003	Svs3a
ENSMUST00000109370.1	ENSMUSG00000017003	Svs3a
ENSMUST00000029023.3	ENSMUSG00000027518	1700021F07Rik
ENSMUST00000215392.1	ENSMUSG00000092077	Olfr101
ENSMUST00000214376.1	ENSMUSG00000092077	Olfr101
ENSMUST00000058046.5	ENSMUSG00000092077	Olfr101
ENSMUST00000017144.2	ENSMUSG00000017000	Svs6
ENSMUST00000119453.7	ENSMUSG00000027517	Ankrd60
ENSMUST00000109112.1	ENSMUSG00000027517	Ankrd60
ENSMUST00000040428.3	ENSMUSG00000093989	Rnasek
ENSMUST00000141880.1	ENSMUSG00000093989	Rnasek
ENSMUST00000017148.7	ENSMUSG00000017004	Svs5
ENSMUST00000149370.1	ENSMUSG00000017004	Svs5
ENSMUST00000030939.13	ENSMUSG00000029063	Nadk
ENSMUST00000105613.9	ENSMUSG00000029063	Nadk
ENSMUST00000143840.1	ENSMUSG00000029063	Nadk
ENSMUST00000146080.7	ENSMUSG00000029063	Nadk
ENSMUST00000135429.1	ENSMUSG00000029063	Nadk
ENSMUST00000105612.1	ENSMUSG00000029063	Nadk
ENSMUST00000027861.5	ENSMUSG00000026574	Dpt
ENSMUST00000108610.7	ENSMUSG00000078812	Eif5a
ENSMUST00000108612.7	ENSMUSG00000078812	Eif5a
ENSMUST00000108611.7	ENSMUSG00000078812	Eif5a
ENSMUST00000108613.9	ENSMUSG00000078812	Eif5a
ENSMUST00000043419.9	ENSMUSG00000078812	Eif5a
ENSMUST00000070996.10	ENSMUSG00000078812	Eif5a
ENSMUST00000071026.9	ENSMUSG00000078812	Eif5a
ENSMUST00000108609.7	ENSMUSG00000078812	Eif5a
ENSMUST00000108608.7	ENSMUSG00000078812	Eif5a
ENSMUST00000108607.7	ENSMUSG00000078812	Eif5a
ENSMUST00000153652.7	ENSMUSG00000078812	Eif5a
ENSMUST00000152589.1	ENSMUSG00000078812	Eif5a
ENSMUST00000164359.7	ENSMUSG00000078812	Eif5a
ENSMUST00000027860.7	ENSMUSG00000026573	Xcl1
ENSMUST00000000579.2	ENSMUSG00000000567	Sox9
ENSMUST00000135390.1	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000134700.7	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000108575.8	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000108579.7	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000021181.12	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000108578.8	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000102569.9	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000108577.7	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000100950.9	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000108576.9	ENSMUSG00000020831	0610010K14Rik
ENSMUST00000031736.15	ENSMUSG00000029722	Agfg2
ENSMUST00000100544.10	ENSMUSG00000029722	Agfg2
ENSMUST00000151839.1	ENSMUSG00000029722	Agfg2
ENSMUST00000198657.1	ENSMUSG00000029722	Agfg2
ENSMUST00000217590.1	ENSMUSG00000091531	Olfr102
ENSMUST00000169373.1	ENSMUSG00000091531	Olfr102
ENSMUST00000109367.9	ENSMUSG00000017002	Slpi
ENSMUST00000165980.1	ENSMUSG00000017002	Slpi
ENSMUST00000167427.1	ENSMUSG00000017002	Slpi
ENSMUST00000021177.14	ENSMUSG00000020823	Sec14l1
ENSMUST00000103026.9	ENSMUSG00000020823	Sec14l1
ENSMUST00000090433.5	ENSMUSG00000020823	Sec14l1
ENSMUST00000173472.2	ENSMUSG00000049618	Olfr103
ENSMUST00000058826.4	ENSMUSG00000049618	Olfr103
ENSMUST00000178766.2	ENSMUSG00000095858	Olfr104-ps
ENSMUST00000215398.1	ENSMUSG00000095858	Olfr104-ps
ENSMUST00000021209.7	ENSMUSG00000020848	Doc2b
ENSMUST00000215518.1	ENSMUSG00000094884	Olfr105-ps
ENSMUST00000164181.1	ENSMUSG00000090841	Myl6
ENSMUST00000217733.1	ENSMUSG00000090841	Myl6
ENSMUST00000218127.1	ENSMUSG00000090841	Myl6
ENSMUST00000219236.1	ENSMUSG00000090841	Myl6
ENSMUST00000217969.1	ENSMUSG00000090841	Myl6
ENSMUST00000217776.1	ENSMUSG00000090841	Myl6
ENSMUST00000238967.1	ENSMUSG00000033327	Tnxb
ENSMUST00000168533.7	ENSMUSG00000033327	Tnxb
ENSMUST00000238305.1	ENSMUSG00000033327	Tnxb
ENSMUST00000087399.4	ENSMUSG00000033327	Tnxb
ENSMUST00000036206.13	ENSMUSG00000037979	Ccdc92
ENSMUST00000143268.1	ENSMUSG00000037979	Ccdc92
ENSMUST00000024981.8	ENSMUSG00000024165	Jpt2
ENSMUST00000028846.6	ENSMUSG00000027368	Dusp2
ENSMUST00000214704.1	ENSMUSG00000095603	Olfr106-ps
ENSMUST00000039121.3	ENSMUSG00000035420	Fam170a
ENSMUST00000238078.1	ENSMUSG00000035420	Fam170a
ENSMUST00000017151.1	ENSMUSG00000017007	Rbpjl
ENSMUST00000027859.11	ENSMUSG00000026572	Tbx19
ENSMUST00000161144.1	ENSMUSG00000026572	Tbx19
ENSMUST00000115870.8	ENSMUSG00000024240	Epc1
ENSMUST00000028100.12	ENSMUSG00000024240	Epc1
ENSMUST00000050542.5	ENSMUSG00000024240	Epc1
ENSMUST00000161954.7	ENSMUSG00000049690	Nckap5
ENSMUST00000162877.7	ENSMUSG00000049690	Nckap5
ENSMUST00000057846.14	ENSMUSG00000049690	Nckap5
ENSMUST00000094610.4	ENSMUSG00000049690	Nckap5
ENSMUST00000162646.7	ENSMUSG00000049690	Nckap5
ENSMUST00000160693.1	ENSMUSG00000049690	Nckap5
ENSMUST00000112583.7	ENSMUSG00000049690	Nckap5
ENSMUST00000094609.9	ENSMUSG00000049690	Nckap5
ENSMUST00000178224.1	ENSMUSG00000094910	D430019H16Rik
ENSMUST00000109359.7	ENSMUSG00000016995	Matn4
ENSMUST00000109358.7	ENSMUSG00000016995	Matn4
ENSMUST00000103103.9	ENSMUSG00000016995	Matn4
ENSMUST00000103104.1	ENSMUSG00000016995	Matn4
ENSMUST00000215974.1	ENSMUSG00000063188	Olfr107
ENSMUST00000215894.1	ENSMUSG00000063188	Olfr107
ENSMUST00000215947.1	ENSMUSG00000063188	Olfr107
ENSMUST00000216844.1	ENSMUSG00000063188	Olfr107
ENSMUST00000077008.3	ENSMUSG00000063188	Olfr107
ENSMUST00000038053.13	ENSMUSG00000033306	Lpp
ENSMUST00000078988.9	ENSMUSG00000033306	Lpp
ENSMUST00000115314.3	ENSMUSG00000033306	Lpp
ENSMUST00000078207.3	ENSMUSG00000059687	Olfr108
ENSMUST00000218675.1	ENSMUSG00000059687	Olfr108
ENSMUST00000215578.1	ENSMUSG00000075065	Olfr1270
ENSMUST00000216354.1	ENSMUSG00000075065	Olfr1270
ENSMUST00000217139.1	ENSMUSG00000075065	Olfr1270
ENSMUST00000213946.2	ENSMUSG00000075065	Olfr1270
ENSMUST00000215975.2	ENSMUSG00000075065	Olfr1270
ENSMUST00000099754.4	ENSMUSG00000075065	Olfr1270
ENSMUST00000043338.9	ENSMUSG00000040848	Sft2d2
ENSMUST00000236346.1	ENSMUSG00000015575	Atp6v0e
ENSMUST00000236867.1	ENSMUSG00000015575	Atp6v0e
ENSMUST00000015719.15	ENSMUSG00000015575	Atp6v0e
ENSMUST00000236299.1	ENSMUSG00000015575	Atp6v0e
ENSMUST00000167352.1	ENSMUSG00000015575	Atp6v0e
ENSMUST00000026270.8	ENSMUSG00000025240	Sacm1l
ENSMUST00000239083.1	ENSMUSG00000025240	Sacm1l
ENSMUST00000238984.1	ENSMUSG00000025240	Sacm1l
ENSMUST00000081945.4	ENSMUSG00000047641	Krt87
ENSMUST00000017458.10	ENSMUSG00000017314	Mpp2
ENSMUST00000100398.4	ENSMUSG00000017314	Mpp2
ENSMUST00000014220.14	ENSMUSG00000014075	Tctex1d2
ENSMUST00000080316.7	ENSMUSG00000014075	Tctex1d2
ENSMUST00000089673.9	ENSMUSG00000050468	Astl
ENSMUST00000059839.8	ENSMUSG00000050468	Astl
ENSMUST00000156747.1	ENSMUSG00000050468	Astl
ENSMUST00000179618.7	ENSMUSG00000050468	Astl
ENSMUST00000213994.2	ENSMUSG00000075064	Olfr1506
ENSMUST00000023781.8	ENSMUSG00000063971	Krt88
ENSMUST00000213968.1	ENSMUSG00000075063	Olfr142
ENSMUST00000099752.1	ENSMUSG00000075063	Olfr142
ENSMUST00000111417.8	ENSMUSG00000079215	Zfp664
ENSMUST00000026273.9	ENSMUSG00000025243	Slc6a20b
ENSMUST00000070659.6	ENSMUSG00000056508	1700001K19Rik
ENSMUST00000222915.1	ENSMUSG00000056508	1700001K19Rik
ENSMUST00000021645.8	ENSMUSG00000021222	Dcaf4
ENSMUST00000222502.1	ENSMUSG00000021222	Dcaf4
ENSMUST00000223291.1	ENSMUSG00000021222	Dcaf4
ENSMUST00000236391.1	ENSMUSG00000024030	Abcg1
ENSMUST00000024829.7	ENSMUSG00000024030	Abcg1
ENSMUST00000236427.1	ENSMUSG00000024030	Abcg1
ENSMUST00000236241.1	ENSMUSG00000024030	Abcg1
ENSMUST00000124543.7	ENSMUSG00000041565	L3mbtl4
ENSMUST00000233625.1	ENSMUSG00000041565	L3mbtl4
ENSMUST00000093007.5	ENSMUSG00000041565	L3mbtl4
ENSMUST00000216383.1	ENSMUSG00000075062	Olfr1271
ENSMUST00000099751.1	ENSMUSG00000075062	Olfr1271
ENSMUST00000093907.10	ENSMUSG00000059248	Sept9
ENSMUST00000106354.8	ENSMUSG00000059248	Sept9
ENSMUST00000019038.14	ENSMUSG00000059248	Sept9
ENSMUST00000153668.7	ENSMUSG00000059248	Sept9
ENSMUST00000127383.7	ENSMUSG00000059248	Sept9
ENSMUST00000100193.7	ENSMUSG00000059248	Sept9
ENSMUST00000106349.1	ENSMUSG00000059248	Sept9
ENSMUST00000001652.6	ENSMUSG00000021070	Bdkrb2
ENSMUST00000062519.13	ENSMUSG00000048249	Crebrf
ENSMUST00000144221.1	ENSMUSG00000048249	Crebrf
ENSMUST00000142539.7	ENSMUSG00000048249	Crebrf
ENSMUST00000151681.1	ENSMUSG00000048249	Crebrf
ENSMUST00000059888.14	ENSMUSG00000026971	Itgb6
ENSMUST00000112517.7	ENSMUSG00000026971	Itgb6
ENSMUST00000154764.1	ENSMUSG00000026971	Itgb6
ENSMUST00000028348.8	ENSMUSG00000026971	Itgb6
ENSMUST00000217602.1	ENSMUSG00000029184	Olfr109
ENSMUST00000214938.1	ENSMUSG00000029184	Olfr109
ENSMUST00000214668.1	ENSMUSG00000029184	Olfr109
ENSMUST00000031086.4	ENSMUSG00000029184	Olfr109
ENSMUST00000231353.1	ENSMUSG00000022863	Btg3
ENSMUST00000023570.13	ENSMUSG00000022863	Btg3
ENSMUST00000148124.1	ENSMUSG00000022863	Btg3
ENSMUST00000018805.14	ENSMUSG00000018661	Cog1
ENSMUST00000063776.13	ENSMUSG00000018661	Cog1
ENSMUST00000148736.7	ENSMUSG00000018661	Cog1
ENSMUST00000142069.7	ENSMUSG00000018661	Cog1
ENSMUST00000134418.7	ENSMUSG00000018661	Cog1
ENSMUST00000137878.1	ENSMUSG00000018661	Cog1
ENSMUST00000182899.1	ENSMUSG00000041347	Bdkrb1
ENSMUST00000183086.1	ENSMUSG00000041347	Bdkrb1
ENSMUST00000041229.4	ENSMUSG00000041347	Bdkrb1
ENSMUST00000172817.1	ENSMUSG00000092349	Smim40
ENSMUST00000016427.10	ENSMUSG00000016283	H2-M2
ENSMUST00000171139.2	ENSMUSG00000016283	H2-M2
ENSMUST00000232148.1	ENSMUSG00000022865	Cxadr
ENSMUST00000023572.14	ENSMUSG00000022865	Cxadr
ENSMUST00000114229.3	ENSMUSG00000022865	Cxadr
ENSMUST00000231356.1	ENSMUSG00000022865	Cxadr
ENSMUST00000056460.3	ENSMUSG00000048875	Pudp
ENSMUST00000152910.2	ENSMUSG00000031085	Acte1
ENSMUST00000207630.1	ENSMUSG00000031085	Acte1
ENSMUST00000179036.7	ENSMUSG00000031085	Acte1
ENSMUST00000121287.7	ENSMUSG00000020847	Rph3al
ENSMUST00000021208.10	ENSMUSG00000020847	Rph3al
ENSMUST00000108420.8	ENSMUSG00000020847	Rph3al
ENSMUST00000152035.1	ENSMUSG00000020847	Rph3al
ENSMUST00000066504.10	ENSMUSG00000020847	Rph3al
ENSMUST00000116639.3	ENSMUSG00000073565	Prr16
ENSMUST00000017534.14	ENSMUSG00000017390	Aldoc
ENSMUST00000102478.3	ENSMUSG00000017390	Aldoc
ENSMUST00000043235.7	ENSMUSG00000040843	Tiprl
ENSMUST00000195248.2	ENSMUSG00000040843	Tiprl
ENSMUST00000085678.7	ENSMUSG00000026608	Kctd3
ENSMUST00000195658.1	ENSMUSG00000026608	Kctd3
ENSMUST00000192458.2	ENSMUSG00000026608	Kctd3
ENSMUST00000025388.6	ENSMUSG00000024510	Ftmt
ENSMUST00000117141.3	ENSMUSG00000075061	Olfr1272
ENSMUST00000099750.1	ENSMUSG00000075061	Olfr1272
ENSMUST00000104934.1	ENSMUSG00000058620	Adra2b
ENSMUST00000071902.4	ENSMUSG00000058620	Adra2b
ENSMUST00000168318.2	ENSMUSG00000090894	Olfr110
ENSMUST00000216472.1	ENSMUSG00000090894	Olfr110
ENSMUST00000073337.7	ENSMUSG00000038002	Cramp1l
ENSMUST00000233774.1	ENSMUSG00000038002	Cramp1l
ENSMUST00000233169.1	ENSMUSG00000038002	Cramp1l
ENSMUST00000166956.1	ENSMUSG00000091519	Skor2
ENSMUST00000215424.1	ENSMUSG00000090675	Olfr111
ENSMUST00000214259.1	ENSMUSG00000090675	Olfr111
ENSMUST00000097325.3	ENSMUSG00000090675	Olfr111
ENSMUST00000085786.6	ENSMUSG00000036526	Card11
ENSMUST00000016033.8	ENSMUSG00000015889	Lta4h
ENSMUST00000178700.7	ENSMUSG00000040836	Gpr161
ENSMUST00000111450.2	ENSMUSG00000040836	Gpr161
ENSMUST00000024827.4	ENSMUSG00000024029	Tff3
ENSMUST00000036109.7	ENSMUSG00000037962	Rflna
ENSMUST00000197746.1	ENSMUSG00000037962	Rflna
ENSMUST00000062211.3	ENSMUSG00000046338	Gpat2
ENSMUST00000146390.2	ENSMUSG00000047904	Sstr2
ENSMUST00000106630.1	ENSMUSG00000047904	Sstr2
ENSMUST00000067591.2	ENSMUSG00000047904	Sstr2
ENSMUST00000214797.2	ENSMUSG00000089859	Olfr1565
ENSMUST00000077123.3	ENSMUSG00000089859	Olfr1565
ENSMUST00000025406.8	ENSMUSG00000024528	Srfbp1
ENSMUST00000120194.1	ENSMUSG00000041629	Fam104a
ENSMUST00000011058.8	ENSMUSG00000010914	Pdhx
ENSMUST00000111183.1	ENSMUSG00000010914	Pdhx
ENSMUST00000132449.7	ENSMUSG00000010914	Pdhx
ENSMUST00000061185.7	ENSMUSG00000067615	Krt81
ENSMUST00000132119.1	ENSMUSG00000087444	Gm5475
ENSMUST00000148928.1	ENSMUSG00000087444	Gm5475
ENSMUST00000026428.3	ENSMUSG00000039824	Myl6b
ENSMUST00000042710.7	ENSMUSG00000038059	Smim3
ENSMUST00000023774.11	ENSMUSG00000023030	Slc11a2
ENSMUST00000138843.7	ENSMUSG00000023030	Slc11a2
ENSMUST00000124324.1	ENSMUSG00000023030	Slc11a2
ENSMUST00000123461.7	ENSMUSG00000023030	Slc11a2
ENSMUST00000154331.1	ENSMUSG00000023030	Slc11a2
ENSMUST00000154676.1	ENSMUSG00000023030	Slc11a2
ENSMUST00000071539.9	ENSMUSG00000041654	Slc39a11
ENSMUST00000042657.15	ENSMUSG00000041654	Slc39a11
ENSMUST00000149034.7	ENSMUSG00000041654	Slc39a11
ENSMUST00000106633.9	ENSMUSG00000041654	Slc39a11
ENSMUST00000146031.7	ENSMUSG00000041654	Slc39a11
ENSMUST00000125890.7	ENSMUSG00000041654	Slc39a11
ENSMUST00000136392.7	ENSMUSG00000041654	Slc39a11
ENSMUST00000220768.1	ENSMUSG00000113880	A030005L19Rik
ENSMUST00000223400.1	ENSMUSG00000113973	A030014E15Rik
ENSMUST00000213274.1	ENSMUSG00000051611	Olfr112
ENSMUST00000208832.1	ENSMUSG00000051611	Olfr112
ENSMUST00000174798.2	ENSMUSG00000051611	Olfr112
ENSMUST00000085548.3	ENSMUSG00000051611	Olfr112
ENSMUST00000054674.14	ENSMUSG00000044783	Hjurp
ENSMUST00000065420.11	ENSMUSG00000044783	Hjurp
ENSMUST00000147393.1	ENSMUSG00000044783	Hjurp
ENSMUST00000127446.1	ENSMUSG00000044783	Hjurp
ENSMUST00000222182.1	ENSMUSG00000113846	Gm6217
ENSMUST00000029024.9	ENSMUSG00000027519	Rab22a
ENSMUST00000109110.3	ENSMUSG00000027519	Rab22a
ENSMUST00000233019.1	ENSMUSG00000095407	Tmem200c
ENSMUST00000178545.2	ENSMUSG00000095407	Tmem200c
ENSMUST00000222600.1	ENSMUSG00000113084	A030003K21Rik
ENSMUST00000188145.6	ENSMUSG00000043019	Edem3
ENSMUST00000059498.11	ENSMUSG00000043019	Edem3
ENSMUST00000187951.6	ENSMUSG00000043019	Edem3
ENSMUST00000191070.1	ENSMUSG00000043019	Edem3
ENSMUST00000222426.1	ENSMUSG00000113925	Gm7544
ENSMUST00000223536.1	ENSMUSG00000114011	Gm47955
ENSMUST00000118326.7	ENSMUSG00000045348	Nyap1
ENSMUST00000061789.13	ENSMUSG00000045348	Nyap1
ENSMUST00000212152.1	ENSMUSG00000045348	Nyap1
ENSMUST00000149512.2	ENSMUSG00000045348	Nyap1
ENSMUST00000182627.7	ENSMUSG00000038094	Atp13a4
ENSMUST00000057018.14	ENSMUSG00000038094	Atp13a4
ENSMUST00000039090.8	ENSMUSG00000038094	Atp13a4
ENSMUST00000170554.8	ENSMUSG00000017316	Ppy
ENSMUST00000017460.5	ENSMUSG00000017316	Ppy
ENSMUST00000105608.8	ENSMUSG00000042202	Slc35e2
ENSMUST00000043829.10	ENSMUSG00000042202	Slc35e2
ENSMUST00000118607.1	ENSMUSG00000042202	Slc35e2
ENSMUST00000113130.7	ENSMUSG00000079429	Mroh2a
ENSMUST00000135948.1	ENSMUSG00000079429	Mroh2a
ENSMUST00000061013.12	ENSMUSG00000079429	Mroh2a
ENSMUST00000073081.5	ENSMUSG00000057047	1700010B08Rik
ENSMUST00000023669.13	ENSMUSG00000022948	Setd4
ENSMUST00000232870.1	ENSMUSG00000022948	Setd4
ENSMUST00000232835.1	ENSMUSG00000022948	Setd4
ENSMUST00000154355.2	ENSMUSG00000022948	Setd4
ENSMUST00000233931.1	ENSMUSG00000022948	Setd4
ENSMUST00000097522.10	ENSMUSG00000025421	Hdhd2
ENSMUST00000097521.11	ENSMUSG00000025421	Hdhd2
ENSMUST00000145634.8	ENSMUSG00000025421	Hdhd2
ENSMUST00000026485.14	ENSMUSG00000025421	Hdhd2
ENSMUST00000150990.8	ENSMUSG00000025421	Hdhd2
ENSMUST00000148955.2	ENSMUSG00000025421	Hdhd2
ENSMUST00000216111.2	ENSMUSG00000082980	Olfr1274
ENSMUST00000120681.2	ENSMUSG00000082980	Olfr1274
ENSMUST00000177304.7	ENSMUSG00000017311	Pyy
ENSMUST00000017455.14	ENSMUSG00000017311	Pyy
ENSMUST00000127381.2	ENSMUSG00000017311	Pyy
ENSMUST00000067081.9	ENSMUSG00000029062	Cdk11b
ENSMUST00000105600.7	ENSMUSG00000029062	Cdk11b
ENSMUST00000105598.1	ENSMUSG00000029062	Cdk11b
ENSMUST00000015725.15	ENSMUSG00000024191	Bnip1
ENSMUST00000135824.7	ENSMUSG00000024191	Bnip1
ENSMUST00000137989.1	ENSMUSG00000024191	Bnip1
ENSMUST00000067530.5	ENSMUSG00000054455	Vapb
ENSMUST00000056087.3	ENSMUSG00000048399	Tprg
